,developerResponse,rating,isEdited,userName,date,title,review,country
674,"{'id': 25798585, 'body': 'Hello! We apologize for the inconveniences caused by the cancellation of your event. Please reach us at customer_satisfaction@feverup.com so we can reopen your case and offer you a suitable solution!', 'modified': '2021-10-20T19:03:52Z'}",1,False,manwholikeshighqualitysoubd,2021-10-15 05:23:27,They are a scam,They can not be trusted. Sold tickets to an event. Then canceled it with out sending any information. Then they gave me a ‘voucher’ I can use on their app. Sounds like a joke!,US
675,"{'id': 23590992, 'body': ""Hello, thanks for bringing this up to our attention. We're sorry that your experience with us hasn't been positive. Could you please contact us at customer_satisfaction@feverup.com so we can offer a solution for your case?"", 'modified': '2021-06-25T15:56:09Z'}",1,False,review because they made me,2021-06-24 09:58:10,Fraud,"Your customer service has not responded to my emails. Ignacio Bachiller, Chen Moravsky, Javier Sanz, Maria Cordon, Michael Zeisser, and more, should be ashamed. Whoever works for this company should be ashamed of themselves. Scamming customers of their money should not be taken lightly.",US
676,"{'id': 21849436, 'body': 'Hi Sam! We are experiencing a high volume of contacts and our reply times have been impacted. Our commitment is to get back to everyone so rest assured we will email you as soon as possible. Best regards,', 'modified': '2021-03-24T21:22:41Z'}",1,False,SamAdorable47,2021-03-16 13:29:19,Customer service non existent,I’ve emailed 4 times over the last 3 weeks and have received no response.,US
677,"{'id': 27636603, 'body': 'Hello! We regret to hear that your experience with us has not been positive. Feel free to reach us at customer_satisfaction@feverup.com so we can take a closer look at your case and properly assist you. We apologize for the inconvenience!', 'modified': '2022-01-24T19:22:36Z'}",1,False,kaduhamstien,2022-01-23 01:27:01,Ridiculously bad,Worst ticket buying experience I have ever had. I would have given 0 stars if possible.,US
678,"{'id': 26836453, 'body': ""Hello. We appreciate your honest feedback and understand your concerns. That's why we recently added other options to log in. Please make sure you have the latest version of the app to see them."", 'modified': '2021-12-14T22:53:30Z'}",1,False,zippyios,2021-12-03 23:28:46,requires facebook or google sign-in,"while you can sign in to the fever website with an email address, the app requires either google or facebook sign-in.

i don't want to link my facebook or google identity to an app. i like that apple embraces user privacy. and i use iphone apps that support this too.",US
679,,1,False,Jbird4769,2021-07-25 02:34:32,Overpriced inauthentic events,Don’t waste your time and money with this company they are great at marketing but the events themselves will not live up to your expectations,US
680,"{'id': 27877259, 'body': ""Thank you for such a positive review, Breanna! We're thrilled to hear that your experience with us has been this positive :) ![](https://backend.growthdot.com/reply-after-this/4366121_0648c7a6-6b86-4042-bc6e-a2753ae6a9aa.gif)\n\nFever Team"", 'modified': '2022-02-06T19:30:39Z'}",5,False,Breanna Hebb,2022-02-04 22:01:30,MUST HAVE APP for the perfect DATE-NIGHT!,Download Now!,US
681,"{'id': 3526490, 'body': 'Thank you so much for the kind words and amazing rating! We work very hard to give the best plans in all cities we are located ;) Remember we add new plans every week so keep checking the App. Thank you for using Fever!', 'modified': '2018-05-20T07:55:55Z'}",5,False,bchainzzzz,2018-05-16 18:34:28,Fever fever,I can always rely on fever for the besssttt deals and outings!!!,US
682,,1,False,rmadlo119,2021-12-14 00:07:55,"No refunds, even if they cancel the event","This service does not provide refunds, even in the event they cancel an event. They claim to provide vouchers, but the vouchers don’t appear in your account.",US
683,"{'id': 25849530, 'body': 'Hello! We regret to hear that your experience with us has not been positive. Please reach us at customer_satisfaction@feverup.com so we can properly assist you.', 'modified': '2021-10-23T18:45:11Z'}",1,False,roxynyc60,2021-10-22 10:18:01,Worst app ever,Impossible to figure out how to use vouchers. Completely unintuitive and convoluted. Horrible design. A nightmare. Wish I could give negative stars.,US
684,"{'id': 25487361, 'body': 'Hello. We regret to hear that your experience with us has not been positive. Please reach us at customer_satisfaction@feverup.com so we can properly assist you.', 'modified': '2021-10-04T17:20:04Z'}",1,False,Mojo-rider,2021-10-01 00:17:26,SCAM - App allows vendors to scam people!,"This app allows vendors to operate scams. Van Gogh is one of them. Don’t take my word for it, check with the BBB and your states Attorney General’s Office. No venue should have been my first clue.",US
685,"{'id': 25099633, 'body': 'Hello. Thanks for bringing this to our attention. Please, contact us at customer_satisfaction@feverup.com to help you with your case.', 'modified': '2021-09-14T17:36:04Z'}",1,False,not thevreal deal,2021-09-12 00:13:30,Why do I have to download an app?,So I bought tickets to an event…only that I find that I have to download an app to get the tickets. Guess what I don’t need? MORE APPS.,US
686,"{'id': 22769243, 'body': 'Hello Tiff, we are very sorry to hear you have not enjoyed the experience with our app. We also have many other great reviews, we are always working on improvements and, if you decide to come back, we will be waiting for you with open arms. :)', 'modified': '2021-05-12T14:03:37Z'}",1,False,Tiff Wi,2021-05-09 08:27:15,A many questionable event postings,"Google Fever reviews and Fever entertainment complaints.  Shocking. I had my own experience, won't make that mistake again.",US
687,,1,False,AshNv35,2020-12-27 18:29:00,Zero stars !! Scam !!!,"Horrible , Beware.... do not install or use this app . I don’t understand how people can get away with taking total advantage of people .",US
688,,5,False,senõr giggles,2020-09-26 00:59:06,Outings! A great resource for events that are safe,A great resource,US
689,"{'id': 25726416, 'body': 'Hello! Please, contact us at customer_satisfaction@feverup.com to help you with your case. Best regards.', 'modified': '2021-10-17T16:50:17Z'}",1,False,stevenOfApple,2021-10-09 22:36:41,Don’t make me download an app,I don’t want your app. I want the tickets I bought. Don’t make me download this for the tickets I paid for.,US
690,"{'id': 23903721, 'body': 'Hello! Our app should prompt you to log in with an email option, apart from the Google and Facebook options. Please try updating your app and attempting to log back in. We apologize for the inconvenience!\n\nFever Team', 'modified': '2021-07-13T11:36:51Z'}",1,False,navarrja1,2021-07-11 23:52:23,Help,How do you create an account that is not tied to Facebook or google? I just want to use my email address,US
691,"{'id': 22433154, 'body': 'Hello! we are sorry you feel that way. Our events are real and you can check this in our Facebook page as we publish the videos for some of our Candlelight concerts. You can also check the good reviews from people who have attended and enjoyed our events. If you have any trouble with your tickets please contact us and we will help you as soon as possible. Our team is working hard to address all inquiries. Kind regards (:', 'modified': '2021-04-24T11:46:35Z'}",1,False,levequee1,2021-04-23 03:20:34,This app is a scam,"I bought a ticket through this app that didn’t even exist (Candlelight). This app is a scam, you can literally just Google it.",US
692,"{'id': 13316758, 'body': 'Hi there,\nThank you for this great rating! We are glad to see that you enjoy our app :)\nEvents are updated daily, so make sure you don’t miss out! ;)\nThanks for using Fever!\nKind regards,\nFever Team', 'modified': '2020-02-05T20:17:05Z'}",5,False,kittyyykaty,2020-02-04 16:17:30,Love it,Easy to use and great recommendations.,US
693,"{'id': 5765580, 'body': 'Hi. We are adding new cities to our app that will be launching next 2019. Keep an eye on it so you don´t miss any of them :) Kind regards.', 'modified': '2018-11-01T17:15:51Z'}",1,False,sahusahusahu,2018-10-31 12:00:17,Bad app,"Does not have the city I was looking for, they only give you a few city options, did not like it and I feel bad for them !",US
694,"{'id': 28110580, 'body': ""Hello, Marjorie. We're sad that your experience was not worthy of more stars. We're working day and night so your next time with one of our events is excellent! Regards."", 'modified': '2022-02-17T15:51:49Z'}",2,False,MarjorieVA,2022-02-06 18:35:40,Very expensive very disappointing,Went to the Sistine chapel exhibit in DC to see some pricy posters. Boring. Yuck. Won’t do this again with fever.,US
695,"{'id': 25622244, 'body': '**Hola,**\n\n**Gracias por contactar con Fever!**\n\n**Procedemos a tramitar tu incidencia con el departamento adecuado. En cuanto hayamos analizado y comprobado individualmente tu caso nos pondremos en contacto contigo para darte una respuesta.**\n\n**Sentimos mucho las molestias causadas y esperamos que nos hagas saber si necesitas algo más.**\n\n**Un saludo**\n\nFever Team', 'modified': '2021-10-11T19:23:38Z'}",1,False,Vilheilmmm,2021-10-09 19:08:35,Forced app,What if people want to go to an event but don’t have or can’t afford a smart phone? Forcing an app in order to obtain a ticket is a big “No” for me.,US
696,"{'id': 21403433, 'body': ""Hi Lukas, \n\nWe are very sorry for this error. Unfortunately due to new restrictions at times we need to reschedule events. We can help you reschedule for any other date or event, please email us at hello@feverup.com and we'll be happy to assist!"", 'modified': '2021-05-28T18:51:18Z'}",1,True,Lukas343,2021-05-28 18:51:18,Total scam. Stole my money.,"They postponed the event I purchased the tickets for twice and now the reservation disappeared from my account. No refund. No notice. A criminal scam, pure and simple.",US
697,"{'id': 23177343, 'body': 'Thank you so much for this 5-star review. We really appreciate you being a customer and helping to share the word about us. We’re here for you anytime.', 'modified': '2021-06-03T14:16:26Z'}",5,False,RomanticGuitars,2021-06-02 01:42:51,Quicken,A must have this upcoming summer of festivals,US
698,"{'id': 23716351, 'body': 'Hi, we apologize for any inconvenience regarding this and rest assured that we will try to improve our system. However, please get in touch with our user support team to get some help with your incidence :)', 'modified': '2021-07-02T17:18:47Z'}",1,False,jjromano,2021-06-29 03:56:17,Don’t make me download your stupid app to view my tickets,Don’t make me download your stupid app to view my tickets,US
699,"{'id': 21588892, 'body': ""Hello,\nThank you for your review.\n\nWe have been operating for more than 6 years, and we are present in more than 30 major cities around the world, including London, New York, Madrid, Paris and Sao Paulo.\nWe provide a platform to discover the best local events in each market, and we produce new events with partners such as La Casa de Papel Experience in collaboration with Netflix. More than 35 million users visit our content every month.\nHere, in our Candlelight Concerts Facebook page, you can see some videos and articles about past editions in some cities around the world. https://www.facebook.com/concertsbycandlelight\n\nWe'd like to learn more about your specific situation and make things right, can you please email us at hello@feverup.com at your earliest convenience?\nBest regards,"", 'modified': '2021-03-11T12:16:26Z'}",1,False,ghibshk,2021-03-03 01:16:15,Scam,"Pathetic scam. Won’t take long to shut them down. If you’ve been scammed, contact the authorities and your bank asap.",US
700,"{'id': 8703975, 'body': 'Hi there, Thank you so much for this great rating! We are really happy that you enjoy our app. :) New events are added every day, so make sure you don’t miss out! Thanks for using Fever! Kind regards, Fever Team', 'modified': '2019-05-16T13:23:56Z'}",5,False,Jawsh G,2019-05-12 00:43:33,Pretty sweet actually,Surprisingly awesome events,US
701,"{'id': 9205493, 'body': 'Hello, We are sorry you had a bad experience with our support team:( Our goal is to help our users as much as we can, and several millions of users are happy with the Fever experience and with all the plans and discounts we offer on the app. We remain at your disposal if you need anything. Kind regards,  Fever Team', 'modified': '2019-06-17T11:33:37Z'}",1,False,1foodie01,2019-05-27 03:13:34,Poor and disrespectful customer care,you can’t get a refund and the app is useless everything you get on this app you can get on groupon,US
702,"{'id': 2260121, 'body': 'Hi! \n\nThank you so much for the great rating! \n\nWe do add new events all the time so keep checking the App and don´t miss out the fun ;)', 'modified': '2018-01-10T10:03:39Z'}",4,False,Hippiechic94,2018-01-07 14:39:03,Nice,Just wish there was more events but iits new... so I’ll wait . But very nice,US
703,"{'id': 21593117, 'body': 'Hello!\n\nThank you for your review. Your feedback helps us get better. we’re always working on constant improvements.\n\nBest regards,', 'modified': '2021-03-11T15:09:43Z'}",1,False,Damon-L,2021-03-04 20:31:06,horrible purchasing / checkout experience,attempted to purchase multiple types of tickets for same event.  due to a terrible “cart” setup tickets were not able to be purchased at the same time slot.  cart is in horrible need of an update.  (applies to website as well),US
704,"{'id': 10125870, 'body': ""Hi,\r\nThank you for your review.\r\nWe're sorry you feel this way. We are always here to help, however we have to comply with the policies of the company and our partners. Please feel free to write to us at hello@feverup.com and we will be glad to help you in any way we can.\r\nBest regards, \nFever Team"", 'modified': '2019-08-12T11:19:51Z'}",1,False,TSMcGovern1,2019-08-08 21:35:47,Don’t waste your money,Not stated but you can’t get a refund or switch ticket dates if you use Fever. Should have used Eventbrite. Then I could have got my $56 back!,US
705,"{'id': 23759359, 'body': 'Hello. Thanks for bringing this to our attention. Please, contact us at customer_satisfaction@feverup.com to help you with your case.', 'modified': '2021-07-05T18:11:23Z'}",1,False,TherealEshays,2021-07-03 20:19:01,Scammers,This app doesn’t have good customer services and took $220 from me for an event that was cancelled. They lied and said we attended an event but didn’t due to the seller.,US
706,"{'id': 13047830, 'body': 'Hello,\r\nWe are sorry to hear that you had a bad experience with the app. :( Remember that we are available 24/7 via email, chat and phone, please feel free to contact us so we can help you out!\r\nBest regards,\r\nFever Team', 'modified': '2020-01-21T22:00:07Z'}",1,False,SherFrank,2020-01-11 13:54:35,Dealing with your app is a nightmare,"I order tickets and despite numerous attempts to log in cannot get my ticket.
I will tell everyone not to get your app this is a nightmare.",US
707,"{'id': 10929343, 'body': 'Hello, We apologize for the inconvenience :( We are always glad to help in any way we can, however we have to comply with the policies of the company and our partners. We remain at your disposal in case you need anything. Kind regards, Fever Team', 'modified': '2019-09-27T11:32:45Z'}",1,False,Lourdy123,2019-09-25 13:15:57,Inhuman,I was in the hospital and could not attend a wine festival event which I really wanted to go to and I come to find that they have no refund policy even if you’re dying.. I hate companies like this.,US
708,"{'id': 24204994, 'body': 'Hi, Janet. Here at Fever we aim at giving you events that leave you thinking this exact same thing. Thank you SO much for your review and we hope to see you again at any of our shows.', 'modified': '2021-07-29T19:09:34Z'}",5,False,JanetBa,2021-07-28 04:32:12,Seattle Candlelight Jazz,The show was FABULOUS!  Josephine is a huge talent!  We loved it!,US
709,"{'id': 22433176, 'body': 'Hello! We are sorry you are having trouble locating your tickets. Please remember you can always contact our user support team and we will gladly help you find them (: Our apologies for the inconveniences caused. Best regards', 'modified': '2021-04-24T11:48:10Z'}",1,False,HSNYC7,2021-04-22 23:58:36,Darn hard to use,Where are my tickets? Legit can’t find anything on the site. Horrible UI on the app.,US
710,"{'id': 21849512, 'body': 'Hi! We are experiencing a high volume of contacts and our reply times have been impacted. But we always guarantee a solution for our users. Our commitment is to get back to everyone so rest assured we will email you as soon as possible. Best regards,', 'modified': '2021-03-24T21:29:52Z'}",1,False,Purple Pansito,2021-03-15 10:48:30,Buyer Beware,Beware. If you purchase from them and need to change or cancel - they do not respond.,US
711,"{'id': 21404368, 'body': 'Hi Mary, \n\nWe are sorry to hear about this. The situation has been rectified, please check your email so we can provide a resolution for you ;) \n\n\nKind regards,', 'modified': '2021-03-02T18:04:10Z'}",1,False,Mary.cm19,2021-02-23 18:11:15,Do not recommend,Terrible app performance and equally poor customer service,US
712,"{'id': 25798694, 'body': 'Hello! Thank you for bringing this to our attention. Please reach us at customer_satisfaction@feverup.com so we can properly assist you.', 'modified': '2021-10-20T19:13:57Z'}",1,False,Hsdndehvd,2021-10-17 18:40:48,Doesn’t work,Just keeps saying “oops something went wrong”. App doesn’t work.,US
713,"{'id': 2899962, 'body': 'Hello. We are sorry to hear about your experience with the Customer Service team. There may not be someone available on chat or phone at some stage due to high volume of requests, but we do reply to all the messages we receive. Please contact us at hello@feverup.com and we will assist you further :)', 'modified': '2018-03-22T11:58:44Z'}",1,False,Lseg847,2018-03-17 14:16:58,Customer Service,Haven't gotten responses from them about an issue I've encountered. They basically stole my money. Shameful customer service,US
714,"{'id': 25099365, 'body': 'Hello! Thanks for bringing this to our attention. Please, contact us at customer_satisfaction@feverup.com to help you with your case.', 'modified': '2021-09-14T17:06:00Z'}",1,False,J58622,2021-09-10 18:18:09,Pointless,I shouldn’t have to download an app to get tickets. Just give me my tickets.,US
715,"{'id': 23729771, 'body': 'Hello! We apologize for the inconveniences caused by the cancellation of your event. Please reach us at customer_satisfaction@feverup.com so we can reopen your case and offer a suitable solution!\n\nFever Team', 'modified': '2021-07-04T09:13:11Z'}",1,False,miki wang1994,2021-07-01 14:05:35,No refund on the ticket and also canceled my live chat. I hate this app,Guys don’t buy things on this app !!!,US
716,"{'id': 2228474, 'body': 'Hi there, We are very sorry you had problems with the event :( \n\nWe would like you to send an email to hello@feverup.com, where we can give your case a more personalised treatment. \n\nLooking forward to your email! \n\nKind regards', 'modified': '2018-01-07T17:56:49Z'}",1,False,Basm mm,2018-01-03 17:10:33,Terrible customer service,"Refused to help me with an issue with an event ticket I bought. Once they have your money, they refuse to help resolve any issues.",US
717,,1,False,bffybcx,2021-12-17 17:14:10,Sure would be great to be able to print a ticket,"N o t. Happy

Why is there not a help line to call. ??????",US
718,"{'id': 11234043, 'body': 'Hi there, We are sorry you feel that way. :( lf you have any issue or doubt, please feel free to contact us at hello@feverup.com, by chat or phone, and we’ll be happy to help you out! :) Kind regards, Fever Team', 'modified': '2019-10-14T10:44:25Z'}",1,False,70WestDesigns,2019-10-11 00:07:25,I don't think so.  Reminds me too much of Frye,I don't know looking at it at reading the reviews. The whole feel of it reminds me of Frye and it wouldn't surprise me.,US
719,"{'id': 5346639, 'body': 'Hello, we are sorry you are having issues to use the app. Please e-mail us to hello@feverup.com so we can help you further. Regards.', 'modified': '2018-10-03T19:21:15Z'}",1,False,Lejujubz,2018-09-26 00:12:23,If u don’t have FB u can’t use it?,"I’ve been trying to log in with my gmail , but it’s not allowing me . I do not have Facebook",US
720,"{'id': 27576302, 'body': ""Hello. Thank you so much for your 5-star review. We have worked very hard to provide a quality event, so we're glad to know that our mission has been accomplished ❤️ ![](https://backend.growthdot.com/reply-after-this/4206987_2bbae5b8-1368-4726-b29c-fcfd5bd96a5f.gif)\n\nFever Team"", 'modified': '2022-01-21T08:37:37Z'}",5,False,BTBMK,2022-01-20 03:18:30,Theater by the Lake- performance tribute  to Queen.. .,Thank you.,US
721,"{'id': 24658826, 'body': ""Thank you for such a positive review! We're thrilled to hear that your experience with us has been this positive :) ![](https://backend.growthdot.com/api/mail-tracking/resources/2479307_70349ff0-ea8b-4a02-819c-523cf80f9bd1.gif)\n\nFever Team"", 'modified': '2021-08-23T08:17:26Z'}",5,False,aloswift,2021-08-22 00:00:41,LOVE IT.,I just loveit so much. The best for first trips!,US
722,"{'id': 24174246, 'body': 'Hello! We regret to hear that your experience with us has not been positive. Please reach us at customer_satisfaction@feverup.com so we can reopen your case and offer you a suitable solution!\n\nFever Team', 'modified': '2021-07-28T08:57:31Z'}",1,False,Chia Borchardt,2021-07-26 19:55:07,Horrible customer service,Waste of time,US
723,"{'id': 9177670, 'body': ""Hello, We are sorry you didn't enjoy the app :( Fever uses this connection to discover your interests and friends and to avoid filling lengthy forms to offer you the plans that fit you best ;) We only think of your maximum convenience! Moreover, we take your privacy very seriously and we will never sell or give your personal data up for marketing. Remember that you can always contact us at hello@feverup.com and tell us about your doubts. Kind regards,  Fever Team"", 'modified': '2019-06-14T21:53:38Z'}",1,False,Dr Cliff,2019-05-25 14:05:33,Limited,Requires you to sign in through facebook or google. Unusable without that.,US
724,"{'id': 2025646, 'body': ""Wow thank you for the amazing rating! The best way to experience different events and plans is through Fever :) Remember we add plans weekly, so keep checking the App and don't miss out the fun!\nThank you again for using Fever!"", 'modified': '2017-12-14T07:05:21Z'}",5,False,Slothmod,2017-12-09 19:05:40,Great app,Use it. Always.,US
725,"{'id': 1532169, 'body': 'Hi! \n\nThank you for your kind words. We have great plans and we work hard to get new ones everyweek. So keep an eye on the App and don´t miss them!', 'modified': '2017-10-19T15:07:45Z'}",5,False,Planetroc,2017-10-13 17:17:03,Cool places,Good for socializing and having funny,US
726,"{'id': 4654345, 'body': 'Hi Viviana, we are very sorry you had problems with the event :( \nWe would like you to send an email to hello@feverup.com, where we can give your case a more personalised treatment. \nLooking forward to your email! \nKind regards', 'modified': '2018-08-14T16:33:36Z'}",1,False,Viviana Brecher,2018-08-11 14:53:12,Misleading - fake events,"First time using Fever - saw a great event on the app and bought a ticket. 

Unfortunately, I went to the event and it was completely different !  The actual event sucked ! Such a terrible experience.

I’ve gotten in touch with Fever several times but never got an answer !

I don’t trust you guys anymore.",US
727,,5,False,JulietByTheSea,2020-09-06 17:58:38,Now this makes Quarantine ok-ish,Drag queen bingo with Charlie Hyde is a miracle!!!,US
728,"{'id': 21848751, 'body': 'Hi Krys! We are experiencing a high volume of contacts and our reply times have been impacted. Our commitment is to get back to everyone so rest assured we will email you as soon as possible. Best regards,', 'modified': '2021-03-24T20:37:22Z'}",1,False,krys tse,2021-03-23 01:46:23,don't buy from here,"customer service is non existent, have been trying to contact them for several weeks and have not heard back, i bought and spent $110 for tickets to an event that never took place",US
729,"{'id': 21403674, 'body': 'Hello, \n\nThis experience is brought to you by Fever and Exhibition Hub, which has awed audiences in Europe and Asia since 2015, and which will be rolling its experience out in 2021 in NYC, Atlanta, and other iconic cities in the US \n', 'modified': '2021-03-02T17:12:37Z'}",1,False,Clzpn,2021-02-25 22:53:10,Shady. Scam.,The site is selling tkts for a copy cat event. No way to get your money back. Terrible. They should check the events validity before selling tkts. Be careful.,US
730,,5,False,alexhrux,2018-12-27 17:35:47,I love it,Fever is a most amazing app,US
731,,5,False,Coollove555,2021-11-21 05:01:42,Best app for Social Entertainment!,Best app,US
732,"{'id': 26836380, 'body': ""Hello. As we work through hundreds of partnerships around the world, we must follow and respect the terms and conditions of those partnerships, which include that the tickets are non-refundable. If you're unhappy with the resolution offered to you, feel free to get back in touch with us at customer_satisfaction@feverup.com explaining your situation in detail and one of our agents will be more than happy to reopen your case and explore the possibility of offering you an alternative solution :)"", 'modified': '2021-12-14T22:45:04Z'}",1,False,SirHenryRoachsMOM,2021-12-07 21:35:05,Will steal your money,Tons of hidden fees for changes and a no refund policy no matter the situation. Do not use this app!,US
733,"{'id': 24534194, 'body': ""Hello, Valentina.\n\nWe're sorry that our service was not worthy of a better rating from you. We will work really hard to improve based on your feedback. If you wish to have more information on how to use your vouchers please contact customer_satisfaction@feverup.com so we can help you out ! ![](https://backend.growthdot.com/api/mail-tracking/resources/2405930_b300a627-887a-4297-8449-9f3a9069ccc3.gif)\n\nFever Team"", 'modified': '2021-08-16T15:25:29Z'}",1,False,Valentina.nyc,2021-08-13 16:58:34,Vouchers,Sketchy app when it comes to their points and vouchers. Customer service is useless.,US
734,"{'id': 9245133, 'body': 'Hello, We are sorry for the inconvenience caused. Remember that you can write us an email at hello@feverup.com in order to have your issue reviewed individually. Kind regards, Fever Team', 'modified': '2019-06-19T10:18:04Z'}",1,False,SGGirl1984,2019-06-14 16:01:38,Horrible policy,Wouldn’t refund me for tickets I had purchased two sets of accidentally,US
735,"{'id': 9207374, 'body': 'Hello, We apologize for any inconvenience that might have been caused to you. Please contact us at hello@feverup.com so that we can check the status of your refund. We are looking forward to your email. :)  Best regards,   Fever Team', 'modified': '2019-06-17T13:10:05Z'}",1,False,Symeck,2019-05-31 02:31:42,I haven’t received my refund yet,It’s been 2 weeks and I have not received my refund. Scam company stay away,US
736,,1,False,Lekri,2018-12-07 18:55:16,Poor customer service.,Do not expect any help if you have an issue with a voucher,US
737,"{'id': 22896728, 'body': 'Hello! We are sorry you feel that way, when you make a purchase we always send a confirmation email, please contact our user support team so we can help you find your tickets. (: Kind regards', 'modified': '2021-05-19T12:57:05Z'}",1,False,lsmmag,2021-05-17 18:32:42,Scam company,You won’t receive your tickets.,US
738,"{'id': 21404474, 'body': ""Hi, \n\nWe are sorry to hear you are having issues with the App. We'd like to learn more about your specific situation and make things right, can you please email us at hello@feverup.com at your earliest convenience?"", 'modified': '2021-03-02T18:10:54Z'}",1,False,Miledy86,2021-02-22 05:53:19,App is not working,After selecting the city I want to explore nothing happens. App is not working...,US
739,"{'id': 21770873, 'body': ""Hello, We are sorry that you are having issues with the App. Please contact us at hello@feverup.com and we'll be happy to help :) Kind regards"", 'modified': '2021-03-20T11:59:44Z'}",1,False,Fiwn.o,2021-03-11 19:38:25,The app doesn't work,Doesn't load events...,US
740,"{'id': 25945612, 'body': ""Thank you for your 5-star review - it's much appreciated!"", 'modified': '2021-10-28T09:58:52Z'}",5,False,allowslovers,2021-10-27 01:50:54,Reunited,And it feels so good,US
741,"{'id': 10585179, 'body': ""Hello, We are very sorry you think this way :( Our goal is to help our users as much as we can, so please don't hesitate to contact us at hello@feverup.com in case you need help with anything. Kind regards,  Fever Team"", 'modified': '2019-09-09T09:11:07Z'}",1,False,Tommy blan,2019-09-06 17:05:44,Worst customer service very unprofessional,"The title says it all, seems like I am dealing with teenagers with no customer service skills.",US
742,"{'id': 9663511, 'body': 'Hello, \nWe apologize for your bad experience. :( We are available 24/7 via email at hello@feverup.com, chat or phone to help you in any way we can and find a solution for your specific case, please feel free to get in touch! \nBest regards, Fever Team', 'modified': '2019-07-15T11:07:05Z'}",1,False,SassyNYC123,2019-07-09 15:37:04,Forced to download app - automatic 1 star.,I’ve never been forced to download an app to get a ticket I already paid for. Automatic 1 star.,US
743,"{'id': 25616220, 'body': 'Thank you for bringing this to our attention. Please contact us at customer_satisfaction@feverup.com ASAP so we can reopen your case and take a better look at it. We apologize for the inconvenience!', 'modified': '2021-10-11T14:01:22Z'}",1,False,mmmay78,2021-10-10 07:01:18,Cancelled Tickets NO REFUNDS,"Fever cancelled my tickets and provided no reason. Then referred me to their Terms if Service which say, “All Tickets Non-Refundable.”",US
744,"{'id': 24368710, 'body': 'Hello! We regret that our app has not been of your liking. We hope that you give it a second chance in the future 😊\u200b\n\nFever Team', 'modified': '2021-08-07T10:33:52Z'}",1,False,basicccuser,2021-08-06 02:06:58,Dumb app,Your app is dumb and has too many irrelevant pop-ups,US
745,,1,False,ggggggghggv,2021-11-22 01:36:05,Dumb and Useless,Don't expect a lick of customer service of this.  All robots and non responsive.   Staff of 2 or 3.,US
746,"{'id': 1598459, 'body': 'Wow! Thank you so much for the kind words! \n\nWe are determined in delivering the best plans for the best users! Thank you for using Fever! And remember we upload new plans weekly so keep checking the App.', 'modified': '2017-10-27T00:03:25Z'}",5,False,Raw. Man59,2017-10-25 16:24:26,Excellent,This is the best portal for entertainment in the world,US
747,"{'id': 25811641, 'body': 'Hi,\n\nThanks for getting in touch!\n\nCould you please tell us the **city** you’re contacting us from and the **full name of the experience** you’re interested in?\n\nOnce we have this info, we’ll take a look at the experience and answer your questions as quickly as possible.\n\nTalk to you soon!\n\nFever Team', 'modified': '2021-10-21T11:59:16Z'}",1,False,haisrpd snsn,2021-10-18 23:34:43,This app Scams,Be carful!! This app will sometimes scam you off your money/tickets and will not refund.,US
748,"{'id': 21424613, 'body': 'Hello! Your fingerprint is no needed to use the Fever App, however we always try to add new features to improve it, so we will keep that in mind ;) If you have any problems, please contact us at hello@feverup.com ', 'modified': '2021-03-03T12:38:42Z'}",2,False,SalGram,2021-02-21 13:29:39,Fingerprint,I can’t get it to recognize my fingerprint.,US
749,"{'id': 8513900, 'body': ""Hello, We are really sorry you had a bad experience with our support team. :( Remember that we remain at your disposal in case you need help with anything, don't hesitate to write to hello@feverup.com in order to have your case reviewed individually. Kind regards,   Fever Team"", 'modified': '2019-05-05T11:13:47Z'}",1,False,Say No to Fever!,2019-04-28 12:35:21,Terrible customer service,First and last time using Fever.,US
750,,1,False,Iva kadash,2021-09-22 03:41:17,Try to avoid this app,They are trying to scam me on my refund.,US
751,"{'id': 3290990, 'body': 'We are very sorry you feel this way :( We use this type of connection to discover your interests and, this way, there is no need to fill out lengthy forms to offer you the events that fit you best.', 'modified': '2018-04-28T10:43:57Z'}",1,False,R2l8z0164,2018-04-25 06:18:19,Don't want to login with social media.,Change your policy.,US
