,isEdited,developerResponse,review,title,date,rating,userName,country
204,False,,"Downloaded the app after seeing it on Facebook. It appeared to offer some pretty neat events in London that I wouldn't otherwise have knowledge of.  Spotted an event that I had to pay £10 per person for and turned up to find the venue closed with no signs of life. Yet the even is suggesting it's sold out. We then later discovered that the even was further down the street at a different event and was actually a PRIVATE PARTY! I will be complaining and I will be getting my money back for time and effort gone into travelling to the event in the first place! I hate to give it even 1 star but I actually don't have a choice. The app should be operated a lot better. Reminds me of groupons early days.

By way of an update: I was fortunate enough to purchase tickets through PayPal and have since opened a dispute. Today is the last day of the dispute and the seller or the owner of the app has not made any contact either directly or via PayPal to resolve the issue. This app is a fraud! And I will be awarded a refund following the dispute. So should you opt still to go ahead with your purchase of an event I strongly suggest you do it through PayPal to protect yourself in the event that you have a similar experience.",Please read this review before purchase,2015-09-12 16:45:58,1,Nat2nyce,GB
205,False,"{'id': 1071596, 'body': 'Hi there,\n\nThanks for your feedback!\n\nWe work really hard to get to all users needs and to improve the app day by day, so, thank you again for letting us know that we are on the right track!\n\nKind regards,', 'modified': '2017-08-22T05:06:09Z'}","Fever is such a good app for anyone living in London, as a lone parent with precious little free time - it's great to have an up to date list on ""whats on"" when those last minute ""me time"" days just pop up - and I'm feeling spontaneous - that said, a lot of the day time events are kid friendly too! Thanks for all the hard work that must go behind the app to keep it so up to date! I love fever A++",Excellent App,2017-08-20 11:08:29,5,J_Leena,GB
206,False,,I used this app for the first time and thought it was great however when using it the second time I regret ever downloading it. I was browsing and some how managed to purchase a ticket for 1 person without actually confirming it. They then took the money straight from my account using my details I put in previously. I contacted them immediately to which they have refused to give me a refund. I have contacted them several times as I did not purchase this - I am on holiday on this particular date. They have not once offered any exchange but simply responded all sales are final. I would not recommend anyone using this app unless they want to get robbed!,DO NOT USE,2016-06-02 09:53:26,1,Feverisrubbish,GB
207,False,,I love this app it's so good to have when you are bored and you feel like staying in isn't what you want to do but you don't have anyone around to go places with you so this app just allows you to see what's happening and you can go and have fun while making new friends win win! Plus some of the events are super cheap.,Great app,2015-11-26 15:26:17,5,Lila Rodrigues,GB
208,False,,"Want to find unique things to do? This app will allow you to discover what your city really has to offer. A wonderful application. So much to see and experience. I had parties with my friends and joined some hot events last week. So awesome. The app is very simple, the interface and color is very nice and easy to use. This is my favorite app.",Great app,2015-07-01 14:41:11,5,nhatminhh382711,GB
209,False,,"It's brilliant when you're stuck for ideas of what to do in London, or if you're just bored of doing the same things over again. It always shows little hidden gems that most people probably don't even know about and the prices are just brilliant and totally worth every penny 👍",Great little app,2015-09-28 17:48:46,5,Aisbdb,GB
210,False,,"As I wrote to the their costumer service their app have a lot of problems with the credit. As I joined soon they give me 5£ credit even if I didn t bought anything it changes sometimes is more sometimes is less, someday will expire in a day someday in a couple of week. I get a lot of different notification and email about that and last one about karma that give me 5£ but there is no trace of them in my account. I didn't try to go to an invent yet but I will let you know what will happen",Your credit will change with no reason,2015-06-10 21:33:18,1,nessunalogica,GB
211,False,,"Fever is a real handy app to see what is going on around your area for you and your friends to do. It's a quick registration to start, which can be done in under 5 mins. It also is a great place to pay with so you are not carrying around any loose tickets. The UI is great and very user friendly. A must have app""",Amazing App!,2015-08-02 20:08:55,5,Ed Hurley,GB
212,False,,"Fever gives the most amazing ideas for things to do that I've never heard about in places within my city that I've never heard about at prices I never thought I'd hear! 

If your bored of the same old and are looking for fun and interesting things to do in your city, you need this app",You need this!,2015-07-30 20:25:21,5,Jriffkin,GB
213,False,,"Although I've lived in London for several years, this make me fall in love with this country again. I had left in my very busy schedule and try all of interesting events. It completely makes me surprised. I can't imagine how wonderful this country is. Thanks you",It completely makes me surprised,2015-09-28 19:12:03,5,beautifulmeinthere,GB
214,False,,"I installed this app and bought two tickets for ""tea for two"". Turns out you only need one ticket for two people. At the Wellcome cafe where the tea was they told me to contact Fever and they would sort out the misunderstanding. When I did I git the uncompromising response that it was my fault and there was no refund for my second ticket. 

I wouldn't recommend this app to anyone unless you like paying over the odds and receiving arrogant high-handed and curt customer service if you should presume to take issue.",Rip-off app and substandard customer service,2015-06-22 11:54:44,1,Obeeflet,GB
215,False,,I would recommend this to anyone to start using this great app of you already haven't. It's got a fast sign up process and the design is simple and easy enough to navigate through the app. I've already shared this with my friends as the activities in this app are amazing!,Amazing app,2015-08-07 16:13:58,5,Neatguru,GB
216,False,,"Utility applications , much amazing. It personalized feed of the event based on preferences of you , exchanges and social connections of you something: ensuring the best price Against All other ticketing platform in the market. Applied well , no interface is easy to use . I recommend everyone using it .",Nice,2015-08-06 10:50:51,5,balaba11hot,GB
217,False,,"At first I thought this app was great, I was told there was loads of free stuff to do and was given a free £5 to use. However whenever you want to sign up to an event, even if you're paying nothing, they ask for your credit card details, and are allowed to keep them.

I also booked a ticket to a bar event and was told on arrival that it wasn't valid and that I would have to buy one of at the door. This app if a con really. Don't download!!",Full of catches.,2015-06-01 15:24:55,2,lil brainiac,GB
218,False,,If you are going to travel to London then this app is for you! This app provide you with events happening in the city and there are so many amazing events for you to try out!! This app have a great interface and easy to use. Highly recommended~,Great app,2015-05-19 16:16:57,5,Kuu-si,GB
219,False,,"Could I have disabled notifications? Probably.

But I enjoy receiving a reasonable number of updates from my apps. And turning off notifications is a bit 'all or nothing'. Eventually I found it so irritating I uninstalled it.

That said, it still gets stars because the irritating frequency of updates is probably a good testament to its content.",Annoying,2016-01-17 21:16:17,3,Weshiwam,GB
220,False,,"It is cool app to find what's happen on your city right now very easily. It creates weekly lists of over 100 of the best concerts, exhibitions, parties, pop-ups, comedy shows and many more things. You never miss a concerts or others things. I really enjoy this app.",Helpful App,2015-06-30 00:10:52,5,SHAHJALAL24,GB
221,False,,"Fantastic app for everyone. It provides a curated list of the most interesting events happening in the city of you , designed just for you . A personal concierge right palm print directory . Design simple and intuitive , easy to make using coal . It was nice while it owns .",Nice,2015-06-20 10:25:32,5,loduclo12,GB
222,False,,"Way down T&Cs it says ""requires social login"", but this actually means you can't use it without Facebook or Google+. Why? They say it's because it ""saves a lot of form filling"", but actually it's so they can scrape your social network for information & contacts. I might well agree to that if the app was one that I used, liked and trusted but it's too much to expect this when just trying an app. Honestly, I wish App Store would ban this sort of exploitative junk",Intrusive,2016-07-30 16:56:55,1,Rondoggy,GB
223,False,,"Fever is a great app that allows people to find new and exiting venues for food and entertainment in their city, it also allows connectivity with other people which lets users see exactly what a venue is like. Great for tourists visiting cities and residents alike as you'll be sure to find something new and amazing in your city.",Fever is great!,2015-08-02 21:28:40,4,Jlt999555666343,GB
224,False,,"Very useful app for your city . The application provides a curated list of the most interesting events happening in the city of you , designed just for you . Share your sightseeing and enjoying delicious food . Application or , has creative and I like it .",Good app,2015-05-17 02:48:51,5,thanhtn29084,GB
225,False,,"Look at this is a great application, after installation is complete will get £ 5, I took the money that participate in events and shopping in the store but have a little problem in the future please home manufacturing repair the more amazing app.",fix app,2015-07-28 16:28:10,5,bnxtuan,GB
226,False,,"I'm using this app for London. Loved it on first look - loads of events, even quite a few I hadn't seen on other similar apps. Nice that you can buy tickets straight through the app fairly easily too. I closed the app and continued to use my phone. Every time I clicked on a new app or webpage the Fever app randomly opens up! Which is really terrible. Sort it out, I'd actually like to use it! 

Needs a save button and integration with Apple Pay.",Great for the first 5 mins,2016-06-03 13:48:40,1,Maddyjt,GB
227,False,,"With the latest update you just lost a loyal customer. Went for lunch break, didn't take my wallet as I was planing to get food through Fever again. Got to the place and the app just won't load, I have 4G fast connection . It just returns the connection problem or takes ages to load. Had to go back to the office to get my wallet with my stomach craving for food. 

Developers please bug tests new release properly in the future. 

App deleted.",Disappointed,2015-08-28 12:23:01,1,Alecsarus,GB
228,False,,There are constantly things happening all around London and this app seems to hone in on some of the best and give you a great deal on a fair few of the activities. It's just a great way to get tickets to really cool stuff.,Hidden Gems,2017-09-03 23:21:45,5,Lmazul1,GB
229,False,,"Use it frequently to plan evenings, meals, drinks and to take advantage of what my city has to offer. I've raised support queries before and their staff are VERY helpful. I've recommended to lots of friends too!",Great App! Takes the guess work out of fun ;),2016-07-12 12:03:21,5,Fortprime,GB
230,False,,"I currently rate this app 3 stars as I have not actually attended any of the events. However, I have been checking it regularly since downloading the app, and am truly impressed by the spot on recommendations and variety of offers. I look forward to attending an event soon!",Choice!,2016-07-07 22:25:18,4,Londongirl79,GB
231,False,,I like it but the notifications are constantly popping up and I haven't really been that interested in anything offered. It's easy to use and maybe I will use something soon. The fact that nothing ever opens when clicking from Facebook is really annoying thought!,Nice but...,2016-01-06 15:08:58,3,Muy completa y util,GB
232,False,,I'll have my first dating with a cute girl in London. She said that she can give me tons of crazy moments. I really worry about it so I try this app and it's really intersting. I think I can make she suprised. Thanks you,It can make my life better,2015-09-30 17:33:00,5,tinycoopmart,GB
233,False,,"I logged in with Facebook, it asked me which city I wanted to view (the city I live in), even though it took information from my FB profile showing I live in Manchester, it gave me choices all round the world, none of which I live in and some I have never even visited! If this is the way a location based app is going to start then I would rather not take the chance of seeing what's next!",Didn't find my location,2015-05-05 12:48:09,1,RobHalliday81,GB
234,False,,"To get started you select hashtags so you can you can view events that you ""may"" enjoy. Everything is jumbled together. You should be able to search events or specific areas. There should be filters, what is free and what isn't, show us a price range. Separate the dining from galleries, a categories page never hurt anyone. And the stories *ads* on FB don't open they just lead straight to the jumbled app.",Fever schmever,2015-11-06 12:58:25,1,Prinny Char,GB
235,False,,This app is really great to get hot everything in my city. I can stay at home but still know the Fever outside and get them as soon as possible. This app is useful for young people with hot and quick life style.,Great app to discovering,2015-05-14 12:24:00,5,Jennythaihhbd,GB
236,False,,"Easy to use and providing loads of inspiration for exploring your city. A great way to get more
out of your vacation and discover hidden gems in a maze of activities. Highly recommended!",User friendly and fun,2015-12-15 14:03:13,5,mescribble,GB
237,False,,"Don't install this. I had it for a while in Barcelona where the app first launched (funny that it has been now completely withdrawn from Barcelona after apparently failing totally there). A friend and I tried it for a laugh in Manhattan the other day and the so-called ""handpicked list of events"" were a joke. Don't waste your time guys, there are much better apps out there that do the same thing…. Only better.","Waste of time, don’t bother!",2014-05-29 08:37:48,1,Kwimad,GB
238,False,,"I can't search on the events? I can find the event doing a normal Internet search but it has no link back to the app, which is the only way to buy tickets and the app itself won't let you search the events, so if you already know of an event and just want to buy tickets, you can't easily get to it if at all",Fever is great but the app is crap,2015-12-22 19:14:44,2,vaysinn,GB
239,False,,"it's perfect in every way. Provide all the information, interesting things and services where I come. I feel I will have interesting trips and comfortable thanks to the application",Very nice,2015-07-29 08:04:49,5,palot45,GB
240,False,,"This is such an incredibly responsive team, which will support you at any time. It seems like no one is ever sleeping at Fever. Can't wait for the app to expand in more cities! Great job, guys!",Best Customer Service,2015-11-19 07:12:13,5,Sara Constance,GB
241,False,,I'm seriously so upset with this app. I was literally only looking at some events and some tickets and when you click on a ticket it will automatically process your payment because they save your payment method and don't even ask to confirm. Just spent 61£ on an event that I can't even go to and the app wouldn't even take responsibility for it. SO UPSET.,This app will take your money and not refund you,2016-11-20 10:40:32,1,yenngoo,GB
242,False,,Applications are professional and perfect. gives me the comfort and convenience when using the services provided applications in destinations. I feel extremely satisfied,the best,2015-08-01 06:06:42,5,sturit73,GB
243,False,,"I use this in London, and so many different events are listed that it is impossible not to find what you look for !",I am now sure not to miss anything,2015-10-03 12:26:46,5,Yooan93,GB
244,False,,"I want to say that I really like this app. It makes my iphone become a nice note so I can find and note every actions around me then join in as soon as possible. It's really nice, guys",I really like this app,2015-09-28 19:29:55,5,greenqualy,GB
245,False,,It's the definitive guide for tourists and locals alike. I can join and enjoy many wonderful events in London that I can't find in my travel book. It makes my trip become more awesome. Thanks you,It's the definitive guide,2015-09-28 19:57:12,5,workoutdaybyday,GB
246,False,,"Sadly this app requires you to sign up before the app will function properly. This usually isn't an issue but the app only allows you to sign up via Google+ or Facebook. There are no other options, as I don't use either of these this app is useless. I hope this saves others the hassle of downloading this app only to face the same flaw in its design.",Sign up is flawed,2016-05-23 15:07:56,1,blackmonday,GB
247,False,,I often participated in these events and this app is very necessary to me. It synthesize many things that I think is useful for the event. I am satisfied with your application!,I am satisfied with your application!,2015-07-29 16:54:49,5,sotaykd,GB
248,False,"{'id': 1071944, 'body': 'Hi!\n\nThanks for your feedback :)\n\nWe love helping our users so that you all can have the best Fever experiences. We are so glad to know that we are on the right track!\n\nKind regards,', 'modified': '2017-08-22T05:37:25Z'}","I had made a mistake to get the wrong ticket for an event, and i was immediately helped by customer service! Will definitely be recommending this app to my friend and family!",Amazing app!,2017-07-18 18:41:37,5,Tiiem,GB
249,False,,It is really an useful App for me. It provides a curated list of the most interesting event which could be found in my city. I can easily find a lot of interesting events around me,Cool App,2015-05-22 05:46:14,5,Jackwaller1,GB
250,False,,"Albeit app has impressive and intuitive app interface, some bugs still persist . When I encountered is app keeps crushing when I type my friends to invite. One more thing is that some activities were already finished but still appears on he main feeds . Please fix them . Thanks you !!!",Crushing when inviting friends,2015-10-10 11:48:37,2,Howard Sai,GB
251,False,,I love this app it very different from the standard Time Out as it doesn't just focus on the big expensive days/nights out but also the less expensive and small pop ups. 👍🏾👍🏾,Fantastic app,2016-06-26 07:22:23,4,Aclasseyes,GB
252,False,,"This app is fabulous with so many events. But it is still missing a ""save"" function, which ppl can consider wether to attend the events or not later. The only option so far is to book the tickets directly.","Missing a ""save"" function",2016-05-26 10:12:07,3,514260477,GB
253,False,,"This app is the best app I've ever known because it's have many useful information in many favorites city. Also, this app is so beautiful, colorful,... Thank you developers of this app!!!",Coolest social network app!!!,2015-06-10 01:17:02,5,HungNguyen402,GB
254,False,,"Very hard to navigate and actually charges you £5 on top any normal price ticket. Tried to get a refund but the mobile number given just rang through. Feels like someone trying to make a quick buck. Deleted, going to try Dojo.",Poorly thought out,2015-08-29 17:32:39,3,Sounds like will,GB
255,False,,"Finally something different, I've been waiting for an app like this for ages. Genuinely great events that are difficult to hear about elsewhere",So excited!,2015-04-26 14:49:27,5,Coral4975,GB
256,False,,"Really thought this was going to be worth having, but then you want access to my friends and personal data, shame as would have used this and recommended it to friends, we all give far to much data away, but when it is for an app of this kind it is unnecessary. You should make it optional to just enter and not have to login with FB or G.",Why?????,2016-01-01 18:04:39,1,Asbestosman,GB
257,False,"{'id': 1071575, 'body': 'Hi Nat,\n\nThank you so much for your 5 stars!\n\nOur customers are the most important thing for us, and we are so happy we can offer them the best plans and discounts as well as the best treatment...because you deserve it!\n\nThanks for using Fever :)\n\nKind regards,', 'modified': '2017-08-22T05:03:34Z'}","This app is amazing, such great events and the customer service is so helpful and quick to come back to you, I highly recommend",Fever,2017-08-21 19:49:09,5,Nat J 25,GB
258,False,,Not really done anything from the app yet but it seems to have some pretty cool offers and I like the idea of the raffles.. Unless I don't win one.. Then the raffles are a terrible idea...,Handy,2015-10-19 12:09:56,5,Gremlin fox,GB
259,False,,"This app is good for finding events and stuff. However, it is not very reliable. You can easily purchase a ticket by mistake or just decided not to go at all or for valid reasons, but they will never give a refund as per apps terms of agreement. My only advice is to make payments through PayPal. At least PayPal can open a dispute and is very customer friendly.",No money back guarantee,2016-10-24 21:34:49,1,tsurekeshi,GB
260,False,,Seen some very unique things on here. Things you would never imagine doing. Plenty of fun and still in its prime. Can only get better.,Great app. A must have,2015-05-28 02:23:41,5,St_McCombe,GB
261,False,,"Great app, enjoyed every event that I've been to, gives you tremendous options to choose. Never been more enthusiastic in any other app than fever, before",Josh,2016-03-04 13:19:39,5,Jossaza,GB
262,False,,"This application is very special, I travel to other cities and with the help of this application I have visited many famous places and enjoy traditional dishes very special jet. I really like this app.",Great app.,2015-07-04 06:53:22,5,guishimacha1,GB
263,False,,"I downloaded this app because from the adverts on Facebook I thought it would have lists of 'Christmas events in London' or 'Cheap places to take a date' in a similar layout to the Time Out website, however you can only see individual upcoming events or things friends who have the app have said they're going to, very dissapointing.",Not Like It Promised,2015-11-21 21:15:50,1,Aheinsie dkdbwk,GB
264,False,,"The app is very good for making plans in your city, and it's easy in doing so. It gives you all the available things happening soon or right now with the interests you chose.",Very Organised,2015-07-14 14:34:36,4,elliot_ormson,GB
265,False,,"Great app. Easy to use, cool and relevant events/activities, discovering different things all the time. Great way to get out and not spend too much doing so!","Easy, inspiring and a £ saver!",2015-09-05 15:03:52,5,Bambinz,GB
266,False,"{'id': 1071778, 'body': 'Hi! \n\nThank you so much for your 5 stars! \n\nOur users are the most important thing in the world, and we love helping them. We are so happy to know that our mission is fulfilled ;)\n \nThanks for using Fever!\n\nKind regards,\n\nThanks for using Fever :) \n\nKind regards,', 'modified': '2017-08-22T05:21:23Z'}","Lots of great events at very reasonable prices. 
Plenty to explore. 
Customer support is fantastic as well. Incredibly fast response rate and solved my problems straight away.",Great App great service.,2017-08-02 21:04:07,5,Zolo7747,GB
267,False,,"Such a fantastic app so many different things going on around London that you would never normally hear about, really good deals on food & drink! Love it!",Brilliant,2016-03-25 23:23:58,5,Beanieeeeeeeeeeeeeebop,GB
268,False,,"There are many great suggestions however I can not seem to order a ticket as a soon as I press buy ticket, my screen freezes.

It's awful. I don't know if it's just my phone or if this is the update but something has to be fixed.",I can't order a ticket !?,2016-07-02 01:09:11,2,Bitbot12,GB
269,False,,Very helpful customer service; definitely recommend fever,Customer service,2016-06-26 21:10:06,5,Adrianmizzi,GB
270,False,,"I was using this app quite a lot,but i really got fed up seeing all the same events being advertised again and again.
Having said that i will probably use it again once all the major events will be listed on the app.",Could do much better,2015-09-16 15:01:43,2,Davidwhite13,GB
271,False,,Awful app.  Would give 1 star if I could.  Had the app linked to PayPal and when buying theatre tickets they took the money without any confirmation from me. There was only one ticket left and they took the money for this without asking me to confirm.I did not want or could not use only one thicket.  Wouldn't give a refund and I have had to escalate to PayPal.,Ms,2016-08-16 20:41:04,1,Mar2811,GB
272,False,,This app is brilliant for showing varying interesting activities for all people so you don't miss out on all the secret gems London has to offer! 👌🏻👏🏼 perfect!,Fever diva!,2016-04-07 22:13:23,5,Corinnestars,GB
273,False,,"The app requires you to log in with Facebook or google. If you don't have an account in either of these, tough... Or if you don't want to sign over your social media account details to an app... Tough. There's no other option so I deleted it before I was even inside",Unable to use without social media account,2016-06-15 08:58:15,1,SaxyGeek,GB
274,False,,"Great app, easy to use and will change the way we discover events.",This will be big!,2015-08-02 20:05:50,5,Joeliseoh,GB
275,False,,This app is easy to use and encourages people to explore London! Really fun and some great deals such as free deliveroo order! Thank you for making such a brilliant application!! ☺️,Loving this app!,2016-03-06 07:53:28,5,Hannahstacia,GB
276,False,,"Through this app, it is easy to find some great events according to the interests given. However, the limitation is that this app only works in a few big city like London.",Fair,2015-07-23 19:34:14,4,GrandHui,GB
277,False,,"This is the app you need when you just moved to London and need some inside info on the cool stuff to do :) it's a very useful, nice designed and excellent app!",Excellent & Useful app,2015-09-16 20:21:54,5,GiuliaChampion,GB
278,False,,"Quick, clear and easy to use! Really helpful when in London and looking for something to do!",Great app!,2015-04-27 16:38:02,5,Nadiabdullah99x,GB
279,False,,Only thing wrong with this app is you can't save events and would be better if it wasn't just main cities other then that pretty easy app to use :),Need a save button,2016-05-30 23:44:35,3,Jade nicole💋,GB
280,False,,Is easy to use. You can find really good ideas if you don't know what to do in your city. I really like it. Well done guys.,Amazing App,2016-01-22 14:40:42,5,Walter vallera,GB
281,False,,Great deals and so much to choose from. Has definitely made me try new things that I previously wouldn't :D,So Great,2016-05-21 10:36:29,5,ZoZoMarx,GB
282,False,,Great for having just moved here! Makes the most of your weekends and not to mention there are free events which is great for broke students! ✌🏼️,👌🏼,2016-01-23 13:32:20,5,Naknsndksn qmsnx,GB
283,False,,A fantastic little app to help enjoy like that little bit more. Helps find those hidden gems and great places.,Rooo..,2015-12-27 11:42:45,5,Rob284,GB
284,False,,"I downloaded the new update today and after asking me again to log on and choose the hashtags it says that it takes too long and to try again later. It's like 1 hour that I try but now it just says ""oooops it takes too long"" straight away..",After new update it doesn't work,2015-10-31 14:52:42,1,Beba210,GB
285,False,,Just bought 3 cinema tickets for just over half price. Perfect app to plan outings and not spend a fortune!,Prefect for those fun and cheap deals!,2016-02-16 21:50:38,5,Iivi201,GB
286,False,,"Plenty of events and deals for London. Has events from film to comedy to drinks. Have had to google things to do in London in the past, this app solves that.",Better than groupon,2015-08-29 20:18:20,4,k4q0,GB
287,False,,Didn't try any yet but when i'm back I'll and let you know! Looks simply amazing and cheap,No sabes,2015-09-27 13:00:22,5,Marco Malboro,GB
288,False,,Great app if you want cheap cinema tickets and also different things to do!,A little different,2015-08-31 12:10:47,5,StevenSwagsMadan,GB
289,False,,A true must have app for anyone living in a city centre. Makes planning an evening or night out easy. Full of great ideas. Love it,Game changer,2015-07-04 23:51:03,5,JamesGr96,GB
290,False,,"It delivers the most pop events ,entertainment, food for you in your cities, go and join paperless ,   the best price versus other ticket platform .",powerful and useful for me,2015-07-18 08:11:29,4,sub-rina,GB
291,False,,I am in love with this app. Lots of fun things to do and discounts ! The search people function doesn't seem to be working tho. Any help on that ? Thanks !,Great app with a lot of cool things to do,2015-07-15 20:32:41,4,Soph0nie,GB
292,False,,Great app for using in London. Lots of bargains and plenty of ideas for things to do! Has saved many a boring night.,Love it,2016-05-14 14:18:08,5,Deborah8723,GB
293,False,,Everyone should download it! It's so simple and amazing if you want to know what's going around you,Fever is amazing,2015-10-09 16:40:31,5,Selenaslan96,GB
294,False,,Perfect way to find out about cheap and fun events in London. Great layout also.,Making the most of London,2016-02-04 09:00:17,5,Rachael.21,GB
295,False,,Utility applications for your phone. Its new design and innovation. It helps you to be happy with vibrant summer . I was introduced to friends and they enjoyed it,Great app,2015-08-05 01:54:30,5,taituong1412h,GB
296,False,,This is really awesome app to know what new things are happening in your city. App has very nice user interface. App works great for me.,Awesome,2015-06-25 09:08:11,5,geeks57,GB
297,False,,"Today I had one of my worst nights in London. Me and my friends were not allowed to get in a club with tickets we prepaid through this app. I am trying to get a refund via my bank at the moment.

Absolutely disgraceful, completely dissapointing night, would not recommend this app to anyone.",Disgraceful,2016-08-13 01:31:35,1,LucasNicolau10*,GB
298,False,,"Such a good app and easy layout

Would be a bit more helpful if you could search events by date.",Great!,2016-02-26 15:48:01,4,Boohoneyboo13355683,GB
299,False,,Good to use almost the same as Time Out but would like to have more hashtag option to the profile  restricted to 3 is not enough for me.,Need to have more #hashtags option,2015-04-29 11:05:16,3,Khtdinh,GB
300,False,,5* customer service every time that I needed they presented prompt solutions!,Amazing customer service,2016-11-01 23:07:05,5,Lrpmar,GB
301,False,,"Great start, full of useful ideas. Would be even better if could select more than 3 categories.",Fever,2015-05-10 12:37:58,4,JezzaLiv,GB
302,False,,"I love it because I can browse all the events, decide which one to attend, pay and go.",Great app!,2016-06-19 19:06:41,5,CoriMami,GB
303,False,,"Easy to use, good app to find things to do in your city, plus discounts! Overall brilliant app!",Great,2015-07-24 16:19:45,5,Meg dowdell,GB
304,False,,I'm a new user and it seems like an interesting app - but I keep clicking on their notifications and get led to nothing but the app homepage. No invite to anything or special event they keep notifying me about. Very frustrating.,Notifications that lead to nothing,2016-03-01 15:29:30,2,OMZ G,GB
305,False,,"Nice app, get a lot of random suggestions for things in Ibiza. Not completely user friendly and needs some work, but it has potential.",YPlan is better,2015-09-13 10:54:08,3,Dissapointed101,GB
306,False,,"Better than any other ""do stuff in London this weekend"" apps",Interesting app,2015-10-07 10:04:39,5,HenryJRS,GB
307,False,,"Great for finding things to do. Loads of ideas, offers and competitions. Recommend",Great app,2015-09-25 22:24:43,5,Danbldn,GB
308,False,"{'id': 1084613, 'body': 'Hi there,\n\nThank you so much for your feedback!\n\nRemember that you can always write us an email to hello@feverup.com if you encounter any problem or doubt.\n\nWe are looking forward to your email!\n\nRegards,', 'modified': '2017-08-23T10:36:13Z'}","Really enjoy the app and I use it a lot. However, I don't know why but I am not able to see who all my followers are.",Great,2017-08-11 17:59:24,4,robonios,GB
309,False,"{'id': 1422667, 'body': 'Hi there,\n\nThanks for your feedback :)\n\nWe are glad to tell you that with the last version of the app, the searching tool has come along with it! You can find it at the bottom right corner of your screen.\n\nWe hope you enjoy this new feature!\n\nKind regards,', 'modified': '2017-10-03T18:53:36Z'}",I love the app it's super helpful apart from the fact there is no search bar which is quite annoying,Love it!,2017-06-23 17:32:58,4,Besa_,GB
310,False,,"Superb ideas for things to do in London. The Odeon tickets cannot really be used in central London so read the terms first, apart from that it's fab!
Get it !!",Great app,2015-08-03 17:35:48,5,chazzaguapa,GB
311,False,,Fever has completely changed my life. Can't wait to use it more.,Best App in the Universe,2015-04-26 10:07:17,5,Vibesy Eybes,GB
312,False,,Early use but I've already booked something. Seems pretty cool!,Seems wicked!,2016-04-01 22:14:10,5,Alley Mac,GB
313,False,,Just started using it. I can see it being a daily staple.,So far so good,2016-03-22 09:56:15,5,Palmertrou,GB
314,False,,"Really wanted to watch a film, my mate said fever gives cinema tickets for £7.50! Can't go wrong mate",Marvellous app,2015-12-07 14:30:23,5,AntonFK,GB
315,False,,I've used the cinema vouchers numerous times. Brilliant. Just need the app to make a bit more sense. Defs worth the download though. Enjoy.,Great ideas and great deals,2015-12-23 22:50:43,4,Abs task,GB
316,False,,"Easy to use, discovered loads of new places I didn't know existed!",Really useful app,2015-06-29 14:18:57,5,TimmyLondon4728,GB
317,False,,Excellent app. Great idea and always gives you something to do.,Excellent,2015-09-05 11:12:34,5,Dan13081996,GB
318,False,,"I just lost £108 and their response is really really really slow. They said I will get an email within couple days, and guess what its been a week and a half, and i still get ""we will send you an email asap"". 

Dont waste your time,energy, and money for this app",DONT DOWNLOAD IT,2016-09-11 12:44:34,1,Romlanrch,GB
319,False,,"Really good has some really cool things, it should definitely come in handy.",Really good,2016-01-21 21:56:47,5,Matalbpla,GB
320,False,,Great app especially for those last minute plans,Fab app,2015-10-02 15:14:11,5,Debeedbee,GB
321,False,,Thank you for opening my eyes to what we have in our lovely city ...,Love it,2015-08-28 23:44:48,5,Harlilou25,GB
322,False,,"I wouldn't recommend this app to anyone.
Your card details are saved without your permission. Order completed by click of the button. 
Refunds are not allowed in any situation.
Do not use your debit card to pay for anything from this app. You will never get your money back.
Customer service is not helpful.
Tickets are overpriced and  you won't know the seats until you collect your tickets from box office.
Please read terms and conditions and don't use this app!!!!",Dodgy app,2016-07-05 07:02:39,1,Olyamin,GB
323,False,,"Great idea in theory but very annoying that anytime I try and click on a secret London post it makes me open/ download this app and then takes me to their homepage rather than the article that I've clicked on, it
Keeps passing me off and now I'm gonna delete it",Annoying app,2015-12-09 23:13:01,1,Cj07021992,GB
324,False,,"This app is very interesting and useful. The interface is modern and easy to use. I like it. Good job, devs!",Nice app,2015-07-24 14:54:49,5,ngoctuan34567,GB
325,False,,"Lots of really good offers for the weekend, from cinemas to golf to even a romantic dinner for two!",Solid App!,2016-04-16 12:42:32,5,T44mb0,GB
326,False,,I love this app - makes having a social life a lot easier.,Everybody's got the fever!,2015-08-06 12:27:23,5,dragos.murgociu,GB
327,False,,"I may be being thick, but every time I click on one of the linked articles through FB, it never goes through to the article - it goes through to the App Store??? Weird - and very annoying.",Facebook 'articles' NEVER open?,2015-12-31 09:58:43,1,Lovelykersh,GB
328,False,,Very helpful for finding things to do with your 'wanting' girlfriend!,Excellent app,2015-05-28 02:23:35,5,Man officer,GB
329,False,"{'id': 925730, 'body': 'Thank you so much for your five stars!\n\nWe are glad to see that how happy people wants to make friends happy too ;)\n\nKeep looking for the best plans and offers that are waiting for you!\n\nKind regards,', 'modified': '2017-09-28T20:24:29Z'}",Such a lovely app! Only used it for odeon cinema so far but so far so good! Introduced 2 friends already!!!,Lovely,2017-07-29 09:32:19,5,Leul it's a madting uno,GB
330,False,,The interface is good but I've been disappointed by the options so far. I think yplan and dojo have more on offer.,Ok. Nothing special,2015-08-01 14:02:24,3,AnnaMar0806,GB
331,False,,And it will change my life!,My first ever events app,2015-05-10 12:44:18,5,tm28364691,GB
